Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
1 no.jpeg,normal,640.6827017716536,975.481182962366,580.0569635826771,1014.2887965775933,0.505809831011691,0.44758104709573443,0.5232538024578911,0.4472428548879442,11.704601377952756,15.76204352408705,11.04318405511811,16.08494016988034,5.5200812325872,5.745730457936286,5.469968110909951,5.758465365872875,0.05721101932926522,0.05178479728898201,0.057592804089416784,0.05175648611573743,0.23918825081777162,0.22756273264526863,0.23998500805137138,0.22750051893509482,0.9531219961351591,0.9283233582542043,0.957556329642853,0.9254718430566885
10 no.jpg,normal,415.6275221456694,668.9392398784798,327.6724901574803,649.7312294624589,0.4158670107242083,0.3638149792931571,0.4217901411522733,0.36241129591076493,10.98468257874016,14.636059272118544,9.957185039370078,14.450182900365803,6.556259008357781,6.811252052507999,6.5064673033449285,6.799230799489113,0.04693409765237501,0.04376684046318678,0.04811795036187728,0.044069633554357945,0.21664278813838925,0.20920525916713179,0.21935804147985383,0.20992768648836663,0.970451468911003,0.9523181943691008,0.9767191335097976,0.9536873360857377
11 no.jpg,normal,782.5386318897638,941.49209498419,310.3348917322835,935.1303862607724,0.7349934843566529,0.7139334078220232,0.765679859044163,0.7149310039152451,8.766978346456693,10.209188418376836,5.042199803149607,10.124620249240497,3.152141466167177,3.2397703015642563,3.010074883660562,3.239345030268134,0.4367861376713964,0.43210031760754203,0.4424115590784894,0.43266719263303977,0.6608979782624519,0.6573433787660312,0.6651402551932106,0.6577744238209934,0.9285971938404904,0.9145454273811323,0.9716854929380841,0.9151228481613828
12 no.jpg,normal,577.0473671259845,786.3481926963855,377.3420275590551,782.4394568789139,0.6558688870674191,0.6205990995404269,0.6759671981613824,0.6195274211373637,8.521776574803152,10.561721123442247,6.702140748031496,10.85969371938744,4.05680842231061,4.184381115137702,3.945595057364766,4.20441032820082,0.2891582512901355,0.2849130764911662,0.29367001098504153,0.2845700653891232,0.53773436870832,0.533772495068045,0.5419132873302163,0.5334510899690085,0.9562660159476611,0.9406362296283298,0.9714074149993804,0.9409313117531024
13 no.jpg,normal,631.6651082677165,714.1812263624529,206.61755659448818,751.9510819021639,0.6418779164392436,0.6128516755229729,0.6990127762046071,0.6139352941105315,9.53211122047244,10.60964721929444,4.619156003937008,10.82726765453531,4.463134091135539,4.547981136061781,4.182973050068902,4.554402871197469,0.16810163551967727,0.16720518567207382,0.18087746227982696,0.16723917445602887,0.4100019945313404,0.4089073069438523,0.425296910733933,0.4089488653316315,0.9538074602566119,0.9478997710676706,0.9849328244939344,0.9451444226382771
14 no.jpg,normal,326.5872293307087,723.7846115692232,540.0727116141733,747.1112902225805,0.4700177688461882,0.4073757495111643,0.4815237856973726,0.410402867333294,9.23646653543307,14.108004216008432,11.02349901574803,14.467108934217869,6.34534432197088,6.632370842108022,6.380799466387511,6.639235517890048,0.05589310421784906,0.04987270331661377,0.05682174944672155,0.050129562346048866,0.23641722487553452,0.223321972310415,0.23837313071468763,0.2238963205281607,0.9761108635985672,0.946860623034168,0.9604948708469615,0.9451480069457517
15 no.jpg,normal,521.1346579724409,868.1974703949409,455.2491387795277,814.4317688635379,0.3179200683091639,0.265852719858264,0.35320730561548275,0.2641862382478085,11.951956200787404,16.057846115692236,10.76267224409449,15.916299832599668,7.530543701997971,7.7721726014480605,7.414014475779906,7.779003011645034,0.011013184501954942,0.010336305563180907,0.012979224933059247,0.010207438791714341,0.10494372064089848,0.10166762298382365,0.11392640138729586,0.10103187017824791,0.9586665175402403,0.9308282004482012,0.963942954280213,0.9351086545832255
17 no.jpg,normal,537.6334891732284,798.2768925537852,485.52559055118115,854.4807489614981,0.5134531636223381,0.45522592868278544,0.5272278176179277,0.4569736409936149,10.271530511811026,13.420794841589684,9.290969488188978,13.977679955359912,5.576428190543082,5.800715552656645,5.504703884025646,5.816607537283948,0.10827497460658984,0.10351220535040735,0.10999432008629646,0.10348010974402506,0.3290516290897066,0.32173312753026745,0.33165391613291173,0.32168324442535867,0.9162529388956123,0.8754402455759586,0.9242286535869462,0.8666704332249675
18 no.jpg,normal,1153.164739173228,1570.3300886601776,701.5230068897638,1509.6926033852073,0.5616931662342295,0.5174797501261961,0.5839378105566434,0.5192121356408926,13.493971456692915,17.322834645669293,10.358882874015748,16.81641763283527,5.054964557617794,5.2428538665596065,4.961895455987686,5.236478866017306,0.18566581389754577,0.17930831986656218,0.18718446311404344,0.17884148341921835,0.43088956113782306,0.4234481312587909,0.4326481978629328,0.4228965398525015,0.9191618337625979,0.8901424827942992,0.950822435404177,0.8943845740781698
19 no.jpg,normal,321.9409448818898,523.1771343542688,283.05413385826773,517.4442308884618,0.5066691208857856,0.4543108607022272,0.5439357471729155,0.45381169777044067,9.02177657480315,12.158100316200635,8.029896653543307,11.98437596875194,5.596912811630878,5.806127719616519,5.505141364047986,5.803814180614704,0.07135685999887627,0.06846905410594255,0.07562329840235851,0.06823699474170601,0.2671270484224244,0.26166592079585477,0.27499690616870315,0.26122211763498515,0.9770443966490663,0.9627210718651645,0.9798816224092128,0.9631295692597793
2 no.jpeg,normal,488.499753937008,759.5082150164302,496.0500738188977,788.1000682001365,0.5674009983937776,0.47546903676224167,0.5741533037698539,0.476050008277879,8.641363188976381,12.16405232810466,8.424950787401574,12.430528861057724,5.019347184938433,5.241373236591967,4.942649149655319,5.2461732584050385,0.08053315648867626,0.07305251196775567,0.08172452080988143,0.07256019930850699,0.28378364380047744,0.2702822820085617,0.2858750090684414,0.2693700044706296,0.9529342902001664,0.9255667310617108,0.9522202106685402,0.9227646743421255
20 no.jpg,normal,753.4904035433071,1175.0963481926963,584.1863312007874,1178.5824911649825,0.4237744592344973,0.3400459184875301,0.45093140874237103,0.3476930866528456,12.776328740157481,18.043834087668174,11.01863927165354,17.8246016492033,6.679438507323191,6.956738785263748,6.605920233351778,6.943473694413489,0.03314472553017372,0.027088463067743904,0.0319848532153119,0.028147573872182897,0.18205692936599177,0.1645857316651231,0.17884309663867906,0.1677723870968727,0.9143740024290097,0.8672636213367689,0.9347079919132689,0.8668698340576618
21 no.jpg,normal,189.49717027559058,286.6446772893546,152.17002952755905,277.80085560171125,0.542385603627122,0.4579005842208016,0.5567428422918557,0.4578268007651358,6.411171259842521,8.698617397234795,5.642839566929133,8.60487320974642,5.661328899482082,5.9126224193673576,5.5675575684235765,5.914223451831692,0.059043313338091534,0.05443845756561252,0.061523770508478515,0.0544450077678133,0.24298829876784506,0.23332050395456572,0.24803985669339215,0.2333345404517156,0.9763652590378151,0.9641577441543573,0.9810351290564769,0.9652635819552865
22 no.jpg,normal,909.869340551181,1503.98263996528,868.0800935039372,1520.6665013330028,0.45906593021385084,0.39780917300914365,0.46312358073805215,0.3964673239643125,14.638041338582676,19.965031930063862,13.993602362204726,20.25209250418501,6.377150710307371,6.632984653440477,6.359740890615989,6.64462673229048,0.07584796370764617,0.0705147756628206,0.07504336035283402,0.07028558201204693,0.27540509019923026,0.2655461836721074,0.2739404321250042,0.2651142810413029,0.9370135401474811,0.8957242466078634,0.9398904571771324,0.8945675030608442
23 no.jpg,normal,977.5031373031495,1576.463760927522,954.2192421259842,1609.1088102176207,0.31053437954376384,0.22229479470733038,0.3021209801281445,0.2215027996443804,15.264948326771652,20.86167772335545,15.023622047244093,21.255130510261022,7.632019641141975,7.9394188038463795,7.643587330472668,7.951885067749979,0.0028794410616164987,0.001985159094628438,0.0026348293053031417,0.0020260286661065606,0.0536604236063833,0.04455512422413878,0.051330588398177765,0.045011428172260434,0.9074670328698435,0.8496583653952738,0.9094986806447986,0.8465497353635545
24 no.jpg,normal,640.2860482283465,889.1280922561846,396.17156742125997,924.4894289788581,0.4080883262972415,0.33464704647868465,0.4289992083795738,0.3312924714382163,12.658587598425198,16.155558311116625,9.867187500000002,16.595449190898382,6.809810014745498,7.0646795010775305,6.698455197034962,7.0837234069123305,0.021438111418703307,0.01841319691071399,0.022405370494334744,0.017917528426042034,0.14641759258608,0.1356952354016676,0.1496842359580151,0.13385637237741815,0.9426281443669255,0.9201083666457671,0.9646571202384299,0.9169250769330525
25 no.jpg,normal,501.4213213582678,772.7635315270632,394.51980807086613,754.4703329406659,0.5094870655883144,0.4548478216417121,0.5517301862677128,0.452816988487696,11.309608759842522,14.851075702151405,9.309301181102361,14.623349246698496,5.842425964354028,6.024828023002197,5.713754924045252,6.020863299922722,0.09819118271049045,0.09440619997242228,0.10218736392062627,0.0943557568806501,0.3133547234532941,0.30725591934480656,0.31966758346855606,0.3071738219325503,0.9649320667108701,0.9461542193754263,0.9723212238649819,0.947428840960333
26 no.jpg,normal,902.2665477362204,1431.0612561225125,811.253629429134,1448.6165292330584,0.3225497938992622,0.23455968186108378,0.3349093423590881,0.24212237940221426,15.728284940944881,21.26002852005704,14.74009596456693,21.075330150660303,7.4808038382698205,7.780735293864446,7.429227516624979,7.768137094466315,0.004449188158630224,0.0031118976615781982,0.004236969045227154,0.003197359733426144,0.06670223503474396,0.05578438546383924,0.06509200446465874,0.056545200799237985,0.9142969019442122,0.8643858733535115,0.922880484014844,0.862722141766857
27 no.jpg,normal,537.6334891732284,798.2768925537852,485.52559055118115,854.4807489614981,0.5134531636223381,0.45522592868278544,0.5272278176179277,0.4569736409936149,10.271530511811026,13.420794841589684,9.290969488188978,13.977679955359912,5.576428190543082,5.800715552656645,5.504703884025646,5.816607537283948,0.10827497460658984,0.10351220535040735,0.10999432008629646,0.10348010974402506,0.3290516290897066,0.32173312753026745,0.33165391613291173,0.32168324442535867,0.9162529388956123,0.8754402455759586,0.9242286535869462,0.8666704332249675
28 no.jpg,normal,511.60500738188966,897.7177754355507,494.05456446850394,877.3205406410814,0.3676531260035557,0.30725204474998014,0.3897591599888587,0.3090306279896784,11.48689714566929,15.86992373984748,10.729392224409448,15.731725463450926,7.2909984772531065,7.565676978274444,7.199026242562578,7.551177535792602,0.015423437157909472,0.012758886699495755,0.01454993321363596,0.012886104388366008,0.12419113155901862,0.11295524201866754,0.12062310397944484,0.11351697841453501,0.9479874744014319,0.9079769876900874,0.9495778585728416,0.9100628615970572
29 no.jpg,normal,596.6253690944882,900.3510447020892,558.0145792322835,946.6777233554467,0.5121268674762852,0.418239645651441,0.5287421025269181,0.41919816221050377,10.808562992125983,15.166594333188662,10.34701033464567,15.470704941409885,5.774558699417781,6.048147570892074,5.716147467067792,6.047979198559448,0.03394792873570122,0.02840827499498633,0.034000205390547496,0.028560326945193528,0.18424963700290217,0.16854754520605256,0.18439144608833538,0.16899800870185874,0.9407017625553971,0.9088845501457307,0.9441244989898809,0.9041958285371254
3 no.jpg,normal,653.7987204724411,923.9328538657079,425.6852239173229,927.1724843449688,0.449431443493428,0.40366365158793305,0.5170415714962909,0.3978353737913652,12.281003937007878,15.465372930745865,9.088398129921263,15.511501023002047,6.136808739043127,6.3395685952596335,5.9201220956028955,6.343136174960893,0.040619522767365863,0.038455364529304294,0.04511701229213007,0.03799806508410835,0.20154285590753612,0.19610039400598941,0.2124076559169421,0.19493092387845584,0.940734045882761,0.916317910183685,0.9619587850406685,0.9160244916223654
30 no.jpg,normal,1389.9717027559057,1961.9169198338398,1136.775590551181,2005.2723665447334,0.2599001021413919,0.19863779137575358,0.2772919416838583,0.2007925179018334,19.64000984251969,25.405542811085624,17.89763779527559,25.591171182342364,7.593187811596575,7.839425209152151,7.520879890864671,7.831945054694634,0.0020372172092000445,0.0015253322093227357,0.0022052048498628248,0.0015480503401951685,0.04513554263770454,0.0390555016524271,0.04695960870644925,0.03934527087459392,0.8702835955739588,0.8158672562024608,0.8943000332951015,0.8117961221865204
31 no.jpg,normal,924.8887180118111,1544.034286068572,949.6759965551181,1597.0012400024802,0.3813033914770265,0.26777437282134764,0.34144567097580464,0.2653860805598977,14.308624507874015,20.43220286440573,14.849470964566928,20.87674375348751,7.119257992569578,7.477227008926633,7.189037100579016,7.496289989970619,0.00580321955321645,0.004168381081507652,0.004876343431886083,0.004093859077419935,0.07617886552854702,0.06456300087130129,0.06983082007169959,0.06398327185616515,0.9167535377833397,0.8612820486806658,0.915105220711675,0.8565240232676963
32 no.jpg,normal,697.0826771653543,1125.2724285448567,590.4028666338583,1084.0688821377644,0.6278707416184853,0.5643340773096432,0.6365838698204465,0.5634300358719088,10.499015748031496,14.966147932295861,9.317728838582676,14.665819331638664,4.4383623699673835,4.6144163860273775,4.386218871749226,4.604866661812834,0.2408408023603157,0.23477448070898357,0.24044282695498986,0.23474035354047523,0.4907553385958381,0.48453532452132275,0.4903496986386245,0.48450010685290384,0.9490161033832374,0.9181703368226282,0.9568447916734822,0.9211674540702639
33 no.jpg,normal,612.1740895669291,972.9070618141234,430.1213090551181,980.6846053692109,0.4515817144255164,0.39438528073741264,0.5320134318271859,0.3839762971247681,11.398745078740157,14.822121644243285,7.642593503937007,15.028458056916115,6.165620376799172,6.338024797463314,5.88299709471023,6.359479111169717,0.026474790864620793,0.024786491757867866,0.030873955851915613,0.0244825166319686,0.1627107582940378,0.157437262926754,0.17570986270530067,0.15646889988738527,0.952331478144932,0.9239219515979857,0.9665407459129992,0.9233069794414385
34 no.jpg,normal,853.1646161417323,1418.8589497178996,802.4739173228346,1374.7793415586832,0.3542751492503795,0.27764077995939296,0.3526627943474377,0.27854291513917184,14.210999015748031,19.915307830615664,13.834768700787402,19.635687271374543,7.054297656283069,7.377079505122886,7.067383420137626,7.369818493512411,0.006975481297154001,0.005237207634809591,0.006293294507975735,0.005269366667445593,0.08351934684343502,0.07236855418487778,0.07933028745678244,0.07259040341150882,0.9182818646464742,0.8630241181775309,0.9229054631331229,0.8672826346638225
