Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
1 no.jpeg,normal,296.02928149606305,463.84388368776735,265.99237204724415,470.4075888151775,0.445117248763475,0.42219927303739785,0.45559508531969795,0.42013653572992876,7.395669291338584,9.60282720565441,7.168430118110239,9.77047554095108,6.046517313702206,6.20734746608348,6.019363311919485,6.226842139207945,0.05270914203937785,0.0480540727340987,0.052837181907273975,0.0481642691228838,0.22958471647602732,0.2192123918351759,0.22986339836362374,0.21946359407173618,0.8807969774388086,0.8136207788712494,0.8928917196172531,0.8109833866529033
10 no.jpg,normal,121.09491879921258,204.08246016492038,105.38109005905514,202.51460102920208,0.36984684358664505,0.3270081296525351,0.37266376389824357,0.3304156194737461,6.409018208661417,8.671089342178684,6.171936515748032,8.613677227354456,6.841183777987361,7.073442301690774,6.815459046362093,7.0655972386567,0.046143592287184565,0.04230258581417405,0.04673685256794344,0.04242193672557721,0.2148105963102951,0.2056759242453381,0.21618707770804305,0.2059658630102989,0.9614943910757049,0.9349044606564634,0.9664966658396609,0.9354045557453394
11 no.jpg,normal,480.2321604330708,582.1507843015687,166.80241141732284,565.2915865831734,0.7084940406539137,0.6998066903850435,0.737145440573404,0.7002184688401402,6.933070866141732,7.747039494078988,3.874630905511812,7.668175336350674,3.357744076501729,3.4075332396556695,3.221732453816245,3.404380148205247,0.4341198050071881,0.4276754273019986,0.43837031576651064,0.4285589261859907,0.658877685922955,0.6539689803820963,0.6620953977838169,0.6546441217837297,0.8187442746305635,0.7815588130750057,0.9370442631947143,0.7878849115009104
12 no.jpg,normal,329.884719488189,429.6666873333747,165.83698326771656,410.7669415338831,0.6086073403270297,0.5962107993529054,0.6312481607548043,0.5946056977189584,6.931717519685039,7.98722797445595,4.728838582677165,7.991443982887967,4.387045903290865,4.465284282824888,4.271403969443204,4.476595844398059,0.2881655530156763,0.28325972127175203,0.2922164611419066,0.28332012036334814,0.536810537355291,0.5322214964389845,0.5405704959965042,0.532278235853532,0.9384362643344688,0.9200715633488982,0.9690525485400022,0.9235873749754219
13 no.jpg,normal,681.1510826771653,797.6121272242546,202.16929133858267,797.0558621117241,0.5873845436220888,0.5838354740740784,0.6406277034790754,0.5837908409973529,9.930856299212598,10.755781511563022,5.035802165354331,10.76557753115506,4.835265071688001,4.8646257362822425,4.554884671409231,4.86773617459582,0.16343712710618782,0.16270614238791864,0.17799598343337317,0.16263543941310696,0.40427357953023324,0.40336849454056106,0.42189570207975946,0.40328084434188904,0.8454663736998498,0.819138412572667,0.9539528383349523,0.8192645478053806
14 no.jpg,normal,608.6016240157481,1284.3033046066093,951.7344980314963,1324.982453964908,0.4085494413818769,0.36931156747599214,0.4038928494010246,0.3703684232948228,12.168676181102366,18.00533201066402,15.056348425196854,18.545105090210185,6.779747724494265,6.994895909257254,6.817669541830273,7.004527457590988,0.05483376640581408,0.048541974385703374,0.05590897131501297,0.04861343463154407,0.2341661085763994,0.2203224327791053,0.23645077989935445,0.22048454510814147,0.9327731283433214,0.8585304170486053,0.8948702559677343,0.854049495545177
15 no.jpg,normal,498.63724163385825,798.7298034596071,395.27312992125985,779.5159030318061,0.22710557176072116,0.20295964044509282,0.25703036794225276,0.20322509634344252,12.220533956692913,15.910533821067643,10.897514763779526,15.945439890879783,8.072128045263527,8.24442970367383,7.9706095177092955,8.246515339799483,0.010468350465509525,0.009817303905176355,0.012580314833481227,0.009641545912145085,0.10231495719350873,0.09908230873963503,0.11216200262781165,0.09819137391922513,0.9428428787431031,0.9078434513040645,0.9546204898327681,0.9100571695855061
17 no.jpg,normal,456.84854822834654,786.3230826461652,459.09910187007875,786.1932543865087,0.4120261949839927,0.3837871099987933,0.42374038596015295,0.385416825668165,10.527066929133861,13.787649575299149,9.735912893700785,13.85560171120342,6.280255317108854,6.420808826497201,6.21820090312047,6.433615975037434,0.09567153082060074,0.09114203509577577,0.09697525144562008,0.0908100909140004,0.309308148648885,0.30189739166772506,0.3114084961037834,0.3013471269383539,0.9114977976324316,0.8474992784742144,0.9110620563870886,0.847524457568799
18 no.jpg,normal,800.2839566929133,1085.4237708475414,441.2343750000001,1043.6051832103662,0.5024064316797932,0.4833894712288807,0.5126398093362069,0.48489481155083397,12.294660433070867,14.74747349494699,9.0212844488189,14.556141112282225,5.4455238122946295,5.5683953418833445,5.376907326666803,5.565197253685087,0.18392216069100104,0.1764937606383365,0.18479302327257002,0.17629113682184203,0.4288614702803238,0.4201116049793632,0.42987559045911183,0.41987038097708446,0.8536744185418027,0.8020440893876946,0.9193237900856811,0.8096708217465904
19 no.jpg,normal,331.3933316929135,584.1303862607726,352.42070620078744,571.221960443921,0.4580472331356791,0.4299857729534116,0.4843456057921878,0.4284747046542913,8.147391732283467,10.981027962055927,8.04029281496063,10.802343604687211,6.074770511454828,6.216538179359272,5.988809905225759,6.2228567790537115,0.06830263868047269,0.06590582236902585,0.07245930538003652,0.06538132376903358,0.26134773517379617,0.256721293174185,0.2691826617374093,0.2556977195225518,0.9243921548423775,0.8673883906808351,0.9196415321980652,0.8703189129779333
